id,task_str,file,mean_accuracy,median_accuracy,p80_accuracy,mean_precision,median_precision,p80_precision
001,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\001\calibration_fv_2023_12_28_10_34_52\Optional(1)_Optional(5).csv,0.9970258631316471,0.4973186779418319,1.659800223523481,0.27162274062893066,0.2908599093919479,0.3735506933834017
001,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\001\calibration_fs_2023_12_28_10_39_54\Optional(1)_Optional(5).csv,1.3031577274162467,1.6347600154049897,1.8402514428044419,0.12527669354854631,0.11066585403014324,0.16841363000938347
016,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\016\calibration_sp_2024_01_04_09_34_05\Optional(1)_Optional(5).csv,0.9865727247716131,0.9304832439388047,1.49671894037804,0.21725392842061422,0.13280778908412338,0.22972819117847265
016,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\016\calibration_fv_2024_01_04_09_35_58\Optional(1)_Optional(5).csv,1.7388097955235018,1.8832136028805615,2.483823836845669,0.22159800793711215,0.15620845830120839,0.18116082002971753
016,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\016\calibration_fs_2024_01_04_09_39_59\Optional(1)_Optional(5).csv,1.8072454292007092,2.007248115560202,2.505779640342936,0.16986947275063097,0.1724601515482825,0.18763804826757996
017,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\017\calibration_sp_2024_01_04_10_05_31\Optional(1)_Optional(5).csv,1.7790932247180438,1.9391887035890514,2.554563814010688,0.1733382772619022,0.17197387453683047,0.22533068632227618
017,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\017\calibration_fv_2024_01_04_10_01_40\Optional(1)_Optional(5).csv,2.087101386786158,1.1621184449800264,3.3566321068297404,0.12314640618963334,0.1393529029565428,0.1626168116451258
017,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\017\calibration_fs_2024_01_04_09_59_44\Optional(1)_Optional(5).csv,2.6535252456873613,1.7859157518315947,4.948355090335207,0.1826398341089298,0.17288569689062294,0.26157510970304126
004,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\004\calibration_sp_2023_12_28_14_28_26\Optional(1)_Optional(5).csv,1.3282262855481213,1.2669123722870088,1.5688022963265764,0.20662699542713953,0.17616060208837728,0.2875222083198337
004,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\004\calibration_fv_2023_12_28_14_22_31\Optional(1)_Optional(5).csv,1.0697683928178834,0.8521023300931867,1.6059121630779365,0.13408833359085426,0.1509162769064224,0.1960448448957179
004,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\004\calibration_fs_2023_12_28_14_27_02\Optional(1)_Optional(5).csv,0.655006530177326,0.5707661932269364,1.1981405407428103,0.11935372140312962,0.10440638542347515,0.16242255846963166
011,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\011\calibration_sp_2024_01_03_14_22_02\Optional(1)_Optional(5).csv,7.01903361778805,2.8099001780396153,9.11532481366795,0.1252432257852296,0.11348200597773918,0.1656817667501587
011,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\011\calibration_fv_2024_01_03_14_16_17\Optional(1)_Optional(5).csv,2.2873197366696947,1.921319421222735,3.8958537313621555,0.21836563189377678,0.221579963237652,0.2949335306396729
011,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\011\calibration_fs_2024_01_03_14_20_43\Optional(1)_Optional(5).csv,3.3315365644064006,2.5319457476293152,4.632491044895368,0.23888044817942383,0.144903932171741,0.3157470588706054
015,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\015\calibration_sp_2024_01_03_15_56_06\Optional(1)_Optional(5).csv,0.49043713969482916,0.4418173186730557,0.8419694132582163,0.22821147591074176,0.15515512192981223,0.30956627992293695
015,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\015\calibration_fv_2024_01_03_16_00_03\Optional(1)_Optional(5).csv,2.164865787687516,1.5077039199689535,3.8626855054710982,0.22407847766390468,0.22064491714351028,0.23837181092285534
015,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\015\calibration_fs_2024_01_03_15_58_15\Optional(1)_Optional(5).csv,2.036412186714078,1.5921903845318448,2.660626783142673,0.24135126519455374,0.26926675416611695,0.35209099471713656
006,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\006\calibration_sp_2023_12_28_14_54_33\Optional(1)_Optional(5).csv,1.1746589808271077,1.1284074400715074,1.5525645867834126,0.14456388782460383,0.1222037119007963,0.2664338193314174
006,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\006\calibration_fv_2023_12_28_14_49_50\Optional(1)_Optional(5).csv,0.5886126668958699,0.569920696368251,0.8683434915408379,0.16486615157188894,0.13231817269183557,0.25058987174466146
006,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\006\calibration_fs_2023_12_28_14_53_25\Optional(1)_Optional(5).csv,0.9249989097531911,0.884473456960353,1.353482141761546,0.2165150605671338,0.20008916970402243,0.33920408851245826
008,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\008\calibration_sp_2024_01_03_10_24_15\Optional(1)_Optional(5).csv,6.6798222509398535,6.438303004631098,10.64459629935551,0.12318737816162789,0.1250449237050611,0.14694972608357662
008,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\008\calibration_fv_2024_01_03_10_18_53\Optional(1)_Optional(5).csv,4.023014510559214,4.0703297498704725,4.699116186211164,0.1243559340442128,0.1177826508947512,0.17282977511149517
008,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\008\calibration_fs_2024_01_03_10_23_08\Optional(1)_Optional(5).csv,7.167303490790243,7.6524714552565465,10.190306231563795,0.11515573402515951,0.12308043234272223,0.13770399749073642
012,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\012\calibration_sp_2024_01_03_14_38_14\Optional(1)_Optional(5).csv,1.2910227275774164,1.4452618744562002,2.1049560566905128,0.1824953192567709,0.20284392979816987,0.232547369144492
012,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\012\calibration_fv_2024_01_03_14_35_10\Optional(1)_Optional(5).csv,1.3389888919062618,1.5557634636579172,1.9076535840395918,0.15023615157201403,0.13834473467526173,0.21665991963557782
012,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\012\calibration_fs_2024_01_03_14_39_44\Optional(1)_Optional(5).csv,1.6327905125042086,1.757140885683264,1.9850383272660252,0.16456599896754473,0.1369287685510903,0.2112357919339902
021,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\021\calibration_sp_2024_01_04_14_45_02\Optional(1)_Optional(5).csv,1.8761604416690898,1.7637065235131504,2.6638248103026227,0.2357551132873032,0.10510913844669913,0.242817987792967
021,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\021\calibration_fv_2024_01_04_14_48_06\Optional(1)_Optional(5).csv,3.1569888857203714,3.9512384536964382,4.316390102779649,0.3701261427494469,0.1330981774927096,0.42847501008554023
021,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\021\calibration_fs_2024_01_04_14_46_45\Optional(1)_Optional(5).csv,2.893467461135483,2.527967219341267,4.069378002787012,0.1458616833583335,0.10203042715687913,0.1799628661363548
018,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\018\calibration_fv_2024_01_04_10_31_30\Optional(1)_Optional(5).csv,4.587589436580547,2.010749193002504,2.589324851094374,0.146365741821952,0.1398486337347897,0.2021352759764982
018,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\018\calibration_fs_2024_01_04_10_29_02\Optional(1)_Optional(5).csv,1.9062152206593694,2.1936553600670448,2.5144666352742924,0.22958241812516883,0.22646341814384455,0.28579804071183135
025,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\025\calibration_sp_2024_01_04_16_18_32\Optional(1)_Optional(5).csv,1.3577988769810219,1.3990196143599536,1.5959818206820198,0.13444349615503143,0.14339493674221288,0.17532051315486977
025,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\025\calibration_fv_2024_01_04_16_22_14\Optional(1)_Optional(5).csv,1.4015324787451833,1.2252290025954267,1.7349854344413977,0.12073846351154309,0.11927528591083185,0.1412487028932043
025,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\025\calibration_fs_2024_01_04_16_16_50\Optional(1)_Optional(5).csv,1.6835202211784952,1.816520215589803,1.8952609936825977,0.13436731806210703,0.115301273356964,0.1739881835352284
024,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\024\calibration_sp_2024_01_04_15_43_37\Optional(1)_Optional(5).csv,2.8918505048661243,0.6365730471672175,2.3830671240451475,0.2999526666828871,0.3333685541606796,0.3671803739257894
024,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\024\calibration_fv_2024_01_04_15_40_15\Optional(1)_Optional(5).csv,1.1896051356060606,0.9168689330659056,1.8814236157321582,0.17351373445439788,0.11407276071521585,0.2641125844119147
024,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\024\calibration_fs_2024_01_04_15_45_21\Optional(1)_Optional(5).csv,3.186396257761872,2.581273761279278,4.781393874520062,0.15178919103679117,0.13849833563783684,0.22082871259731654
022,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\022\calibration_sp_2024_01_04_15_05_56\Optional(1)_Optional(5).csv,2.028094053651443,1.077028875773453,3.6825422430079393,0.25381111497439757,0.2318447569932235,0.29199621889731464
022,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\022\calibration_fv_2024_01_04_15_07_23\Optional(1)_Optional(5).csv,1.1150150085942483,0.8774044505878245,1.5627365841287182,0.2264512570817847,0.16467239402007827,0.32709696477003236
022,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\022\calibration_fs_2024_01_04_15_10_17\Optional(1)_Optional(5).csv,0.936994014675789,0.8983493211346398,1.3446426233850532,0.157172352298104,0.14603621823334725,0.21160656672342207
023,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\023\calibration_sp_2024_01_04_15_28_09\Optional(1)_Optional(5).csv,2.0116189016831725,2.0430055611329903,2.879349771178257,0.32830421423276734,0.2761184089717308,0.43158028804534815
023,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\023\calibration_fv_2024_01_04_15_23_00\Optional(1)_Optional(5).csv,4.530747542696024,3.80514307594525,4.678191398403153,0.18898798560449856,0.1917045393793733,0.24669864220829632
023,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\023\calibration_fs_2024_01_04_15_26_25\Optional(1)_Optional(5).csv,2.239004001993813,1.7969407869129408,3.387788941204672,0.23581766626104197,0.22897136625012016,0.28540801876729555
026,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\026\calibration_sp_2024_01_05_09_22_14\Optional(1)_Optional(5).csv,2.1318628156996415,1.731388987899409,2.729976097133414,0.20535816755511824,0.20927494042102235,0.22554511062840937
026,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\026\calibration_fv_2024_01_05_09_18_12\Optional(1)_Optional(5).csv,2.140501436689988,1.6860639303234968,3.297466561693147,0.29664825790745514,0.2831908166880844,0.346212564350531
026,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\026\calibration_fs_2024_01_05_09_15_59\Optional(1)_Optional(5).csv,2.7621626673642687,2.613327126727387,3.917482539351311,0.37471830883214546,0.3988777950579753,0.4469635759260721
027,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\027\calibration_sp_2024_01_05_09_41_50\Optional(1)_Optional(5).csv,2.3726220247808087,2.127188841288045,2.957642963942725,0.23376100418808632,0.1913298184100522,0.29844797080383595
027,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\027\calibration_fv_2024_01_05_09_43_34\Optional(1)_Optional(5).csv,1.9807639947288547,1.4211854974529912,3.180697022794895,0.26769555345341556,0.28833138716747664,0.3331727267815379
027,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\027\calibration_fs_2024_01_05_09_39_51\Optional(1)_Optional(5).csv,1.9957240841976127,1.8899663923953585,2.3365576759711026,0.18441955920268496,0.13930250965416735,0.2603492059024838
028,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\028\calibration_sp_2024_01_05_10_04_29\Optional(1)_Optional(5).csv,0.706132839035257,0.8331627927062297,1.2501049732410185,0.2140526485762675,0.22658782933170035,0.29465184885652584
028,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\028\calibration_fv_2024_01_05_10_00_24\Optional(1)_Optional(5).csv,0.8517373192880547,0.8686289885326851,1.3187493308826013,0.1426432551022763,0.14137368777888307,0.2070728539794471
028,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\028\calibration_fs_2024_01_05_09_58_17\Optional(1)_Optional(5).csv,1.6816468490435064,1.6510418410519945,2.5124000025270807,0.22118363493020723,0.22601312503661086,0.29692041311950385
005,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\005\calibration_sp_2023_12_28_14_47_15\Optional(1)_Optional(5).csv,1.6169963906614295,1.123807677838211,2.848942002527749,0.43528297100510793,0.35786324125460384,0.6349763070065628
005,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\005\calibration_fv_2023_12_28_14_41_35\Optional(1)_Optional(5).csv,2.985953561594343,3.276648625570885,4.077192124344829,0.19024330867509678,0.17305706910819615,0.2508647443157871
005,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\005\calibration_fs_2023_12_28_14_46_08\Optional(1)_Optional(5).csv,5.652530793606164,5.475253688884973,5.797776258755362,0.22947717565614825,0.22404366822675242,0.2766888758000627
013,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\013\calibration_sp_2024_01_03_15_00_03\Optional(1)_Optional(5).csv,2.127251067099549,2.0886591373274173,2.546076813356967,0.09156333420836749,0.0977619061025081,0.1311590112371699
013,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\013\calibration_fv_2024_01_03_15_01_51\Optional(1)_Optional(5).csv,1.0185853861149765,0.9267585122943267,1.5264936860651335,0.15660398820434177,0.09968642296576184,0.20373180607852395
013,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\013\calibration_fs_2024_01_03_14_58_10\Optional(1)_Optional(5).csv,1.2500903627693212,1.2554072242739471,1.6189993283224777,0.11796456401186542,0.11370608687344104,0.16760964084284988
029,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\029\calibration_sp_2024_01_05_10_13_47\Optional(1)_Optional(5).csv,1.3558553954210966,1.0215010991399596,2.444910368963773,0.19477581518887088,0.13928322132900056,0.23027184045268606
029,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\029\calibration_fv_2024_01_05_10_17_48\Optional(1)_Optional(5).csv,2.2145520728760215,1.7060411552458488,3.5563101916652182,0.15215630002603905,0.14296259807197417,0.17412355615977515
029,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\029\calibration_fs_2024_01_05_10_15_51\Optional(1)_Optional(5).csv,2.1085521858918033,2.060882200958066,2.6919736204108666,0.17706327632286598,0.16497299914777452,0.2040549144130696
009,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\009\calibration_sp_2024_01_03_10_41_09\Optional(1)_Optional(5).csv,5.121321146658173,6.592942249270325,7.265586022547492,0.30178647103962075,0.2642158442513865,0.3923308817177606
009,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\009\calibration_fv_2024_01_03_10_44_35\Optional(1)_Optional(5).csv,4.568909200149013,3.959068731574714,8.820130699281307,0.19360101812974306,0.13954333504370914,0.2925409683720018
009,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\009\calibration_fs_2024_01_03_10_43_09\Optional(1)_Optional(5).csv,5.073793215125053,5.623701745428669,7.540725635072364,0.22963325079557168,0.2574133839633228,0.285696482010756
037,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\037\calibration_sp_2024_01_05_15_54_41\Optional(1)_Optional(5).csv,1.5184390274018904,0.9226178412360234,2.261172261608748,0.24567661180853662,0.23423842474383494,0.29575540807426776
037,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\037\calibration_fv_2024_01_05_15_48_42\Optional(1)_Optional(5).csv,2.60117482974728,1.5778379025715374,2.9925767482399492,0.14742137899511937,0.15056076092615597,0.19981339077015994
037,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\037\calibration_fs_2024_01_05_15_52_56\Optional(1)_Optional(5).csv,1.644898441265263,1.739718458449664,2.8300918365013126,0.26878488975815484,0.08794367348663731,0.2267328723144615
030,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\030\calibration_sp_2024_01_05_10_27_16\Optional(1)_Optional(5).csv,1.5990120973763464,1.6718759620960608,2.5475816352852223,0.15670221615673074,0.13890448768970562,0.20593762547065547
030,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\030\calibration_fv_2024_01_05_10_29_11\Optional(1)_Optional(5).csv,1.5012360346801055,1.2210828762446715,2.2875578901904414,0.16001782563207853,0.1378299502539624,0.20825572146269894
030,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\030\calibration_fs_2024_01_05_10_32_45\Optional(1)_Optional(5).csv,1.094925106193081,1.057254712880174,1.2157189240105264,0.12672628305814004,0.14249650485337853,0.1476608843703526
033,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\033\calibration_sp_2024_01_05_14_19_05\Optional(1)_Optional(5).csv,3.3994266279956906,2.696911659634985,5.0737200850978175,0.14149937907200955,0.16306264120149816,0.19060710934226405
033,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\033\calibration_fv_2024_01_05_14_21_05\Optional(1)_Optional(5).csv,1.1995351922265214,1.059677689564649,1.7433506066552802,0.23793081572507802,0.19126392639784817,0.3559614351878144
033,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\033\calibration_fs_2024_01_05_14_17_13\Optional(1)_Optional(5).csv,2.719699306144098,2.532630223473631,4.267058753248458,0.2230851595108236,0.2591968705042972,0.3027776545637445
035,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\035\calibration_sp_2024_01_05_14_53_27\Optional(1)_Optional(5).csv,1.0565939406261862,1.2331512594767564,1.3827973940493579,0.21377337395173807,0.163173190189023,0.30158433224579007
035,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\035\calibration_fv_2024_01_05_14_57_51\Optional(1)_Optional(5).csv,1.5720330763864727,1.0427948421432893,2.6024708026244427,0.3013333284767895,0.25172366278589353,0.42201496714246534
035,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\035\calibration_fs_2024_01_05_14_55_27\Optional(1)_Optional(5).csv,1.3319088144449887,1.5032382427504525,1.8422743916201538,0.2176776660023876,0.2205353336811135,0.25550275804981554
034,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\034\calibration_sp_2024_01_05_14_38_16\Optional(1)_Optional(5).csv,1.0886878992242972,0.9018479843513415,1.995238861037476,0.22877158269128298,0.1757749342601594,0.301618119601432
034,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\034\calibration_fv_2024_01_05_14_34_16\Optional(1)_Optional(5).csv,1.9172220105896127,1.8047298650192118,2.490742293759065,0.2850908970893753,0.28576587116847096,0.41302315945503437
034,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\034\calibration_fs_2024_01_05_14_32_28\Optional(1)_Optional(5).csv,2.265811187701359,1.6411239879701545,3.3528257305078752,0.2194158829187278,0.1812352683758312,0.3093101551094831
014,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\014\calibration_sp_2024_01_03_15_39_33\Optional(1)_Optional(5).csv,5.98677071423666,6.191345855614252,7.370989573393641,0.1643411995162424,0.1511156466640892,0.19472592078218895
014,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\014\calibration_fv_2024_01_03_15_35_59\Optional(1)_Optional(5).csv,5.051469515108771,4.298992794207305,9.552618198853803,0.2771206242193765,0.21706708150818782,0.23270790641763425
014,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\014\calibration_fs_2024_01_03_15_33_57\Optional(1)_Optional(5).csv,2.506394104568986,2.3449147535496433,2.6830715351173526,0.2389398738390972,0.2676085569704789,0.3343493983481066
002,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\002\calibration_sp_2023_12_28_11_02_09\Optional(1)_Optional(5).csv,1.1454842763617428,1.0879696936713803,1.4931556600532205,0.22847468580672947,0.21298839356232835,0.31778116812582746
002,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\002\calibration_fv_2023_12_28_11_00_57\Optional(1)_Optional(5).csv,0.9243401706724446,0.6939598238635658,1.2561000382005434,0.23456762666073055,0.20835359984777294,0.2734725218877506
002,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\002\calibration_fs_2023_12_28_10_56_25\Optional(1)_Optional(5).csv,1.2522558829798394,1.1668586629159683,1.675754307918433,0.16347981472632445,0.1673104360266866,0.2545135574189972
038,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\038\calibration_sp_2024_01_08_09_18_53\Optional(1)_Optional(5).csv,5.112389828710539,0.9115112603148028,8.55418624244148,0.21216983681196047,0.1857883113129522,0.31189127018663776
038,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\038\calibration_fv_2024_01_08_09_17_45\Optional(1)_Optional(5).csv,2.48018691614962,2.1159932291142907,2.5599982298271913,0.1634549332432208,0.12465257115299974,0.246706352096722
038,fs,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\038\calibration_fs_2024_01_08_09_20_33\Optional(1)_Optional(5).csv,2.70793943599864,1.4963079375833532,2.2035581355893017,0.20127382203744273,0.12890555807020296,0.26612295207754133
039,sp,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\039\calibration_sp_2024_01_08_09_38_53\Optional(1)_Optional(5).csv,3.155657844496388,3.0981941385739953,3.6769920969120937,0.20612263509368703,0.1923895008341998,0.24036039286363806
039,fv,D:\python_projects\smartphone_psychiatry_assement\schizophrenia_detection/data_phone/batch_0\039\calibration_fv_2024_01_08_09_40_12\Optional(1)_Optional(5).csv,1.5076587991031751,1.5180691545306284,2.143164715274332,0.1879064367317832,0.15229941251386545,0.3058813664836836
